126,0.1035764,0.3121027,0.4155791,-0.2085263,0.1910764,0.2568525,0.4479288,-0.0658061,0.1729762,0.2164325,0.3894086,-0.0435033,0,94.660408
127,0.0371601,0.3014013,0.3384615,-0.2642412,0.1199277,0.252975,0.3729027,-0.1330774,0.1107211,0.2130397,0.3237607,-0.1023656,0,94.6012268
128,-0.0539901,0.2908751,0.2367849,-0.3448652,0.0553665,0.2395987,0.2949652,-0.1842622,0.0664174,0.1970707,0.2634881,-0.1307002,0,94.6454391
129,-0.0123079,0.3017515,0.2893436,-0.3140594,0.0839767,0.2439744,0.3279511,-0.1600278,0.0670766,0.2094289,0.2765054,-0.1423993,0,94.6056595
130,0.2533572,0.3445568,0.597814,-0.0911996,0.2776601,0.2841034,0.5617634,-0.0064733,0.2423137,0.2362302,0.4785439,0.0060364,0,94.4235458
131,0.3028252,0.3442067,0.6469319,-0.0413814,0.3275395,0.28823,0.6157694,0.0392795,0.2859582,0.239841,0.5257992,0.0460702,0,94.4949875
132,0.261143,0.3333303,0.5943732,-0.0721873,0.2850009,0.2887282,0.5737292,-0.0037573,0.2423137,0.2362302,0.4785439,0.0060364,0,94.5279846
133,0.2116749,0.3336804,0.5452554,-0.1220055,0.2629783,0.2748536,0.537832,-0.0119053,0.2172798,0.2324015,0.4496813,-0.0151687,0,94.5701904
134,0.1374729,0.3342056,0.4715785,-0.1967327,0.1991705,0.275601,0.4747715,-0.0764605,0.167212,0.2247439,0.391956,-0.0575789,0,94.5789795
135,0.0463226,0.3236794,0.369902,-0.2773567,0.1346094,0.2622247,0.3968341,-0.1276454,0.1113802,0.2253979,0.3367781,-0.1140647,0,94.6056595
136,-0.0610876,0.3188539,0.2576664,-0.3799415,0.0561198,0.2537224,0.3098422,-0.1976326,0.0613124,0.2177404,0.2790528,-0.1564749,0,94.6251678
137,0.0300627,0.3293802,0.3593429,-0.2993174,0.1272685,0.2575999,0.3848684,-0.1303614,0.1049569,0.2213511,0.3263081,-0.1164412,0,94.5943069
138,0.2780912,0.3443817,0.6223729,-0.0662905,0.2923418,0.2933531,0.5856948,-0.0010413,0.2429728,0.2485885,0.4915612,-0.0056627,0,94.4491425
139,0.2618313,0.3500825,0.6118138,-0.0882512,0.2857542,0.3028519,0.5886061,-0.0171277,0.2551602,0.2443237,0.4994839,0.0107894,0,94.5130539
140,0.1876293,0.3506078,0.538137,-0.1629785,0.2563908,0.2843525,0.5407433,-0.0279917,0.2057515,0.2490244,0.454776,-0.0433199,0,94.6206894
141,0.1296871,0.3454322,0.4750193,-0.215745,0.2065113,0.2802259,0.4867373,-0.0737445,0.1678712,0.2371022,0.4049733,-0.069278,0,94.6299667
142,0.0547967,0.3292051,0.3839018,-0.2744084,0.1419502,0.2668496,0.4087998,-0.1249294,0.1235675,0.2211332,0.3447007,-0.0976126,0,94.6149368
143,-0.0200937,0.312978,0.2927844,-0.3330717,0.0847299,0.2580981,0.3428281,-0.1733982,0.0670766,0.2094289,0.2765054,-0.1423993,0,94.7073135
144,-0.1112439,0.3024518,0.1911079,-0.4136957,0.012828,0.240097,0.2529249,-0.227299,0.0041623,0.1936779,0.1978402,-0.1895626,0,94.6980362
145,0.0124261,0.3015764,0.3139026,-0.2891503,0.0986584,0.2532241,0.3518825,-0.1545958,0.0728407,0.2011174,0.2739581,-0.1283237,0,94.6707764
146,0.2696171,0.338856,0.6083731,-0.0692389,0.2915885,0.2792294,0.5708179,0.0123291,0.2480778,0.2279187,0.4759965,0.020112,0,94.4478455
147,0.2618313,0.3500825,0.6118138,-0.0882512,0.2989294,0.2838542,0.5827836,0.0150451,0.2480778,0.2279187,0.4759965,0.020112,0,94.532547
148,0.2194607,0.3224539,0.5418146,-0.1029932,0.2695659,0.2653548,0.5349208,0.0041811,0.2044333,0.224308,0.4287412,-0.0199217,0,94.609108
149,0.1862526,0.3171032,0.5032558,-0.1308506,0.2475434,0.2514803,0.4990236,-0.0039669,0.1851636,0.2121677,0.3973313,-0.0270512,0,94.5990219
150,0.1035764,0.3121027,0.4155791,-0.2085263,0.1763947,0.2476028,0.4239974,-0.0712381,0.1466241,0.1878872,0.3345113,-0.0413102,0,94.6013184
151,0.0364718,0.2846491,0.3210208,-0.2481773,0.125762,0.2293525,0.3551145,-0.1036205,0.0958972,0.1678715,0.2637687,-0.0720213,0,94.692337
152,-0.0384186,0.268422,0.2299034,-0.3068406,0.0751293,0.2111022,0.2862315,-0.1360029,0.0458295,0.1602139,0.2060434,-0.1144315,0,94.7444534
153,-0.0384186,0.268422,0.2299034,-0.3068406,0.0677884,0.2064773,0.2742657,-0.1387189,0.032983,0.1521205,0.1851034,-0.1191845,0,94.6994095
154,0.2512921,0.2943,0.5454921,-0.0430078,0.2959163,0.2273595,0.5232757,0.0685268,0.2146433,0.1829685,0.3976119,0.0316278,0,94.5766602
155,0.3502282,0.2935997,0.6437278,0.0566285,0.3604774,0.2407358,0.6012132,0.1197116,0.2833217,0.1904081,0.4737298,0.0928666,0,94.5101852
156,0.2929744,0.3051763,0.5980508,-0.012202,0.3318672,0.23636,0.5682273,0.0954772,0.2461004,0.190844,0.4369445,0.0552094,0,94.5766602
157,0.267552,0.2885991,0.5560512,-0.0210471,0.3032571,0.2319843,0.5352414,0.0712428,0.2325948,0.1703923,0.4029872,0.0621555,0,94.6016006
158,0.2096099,0.2834235,0.4929334,-0.0738137,0.2533777,0.2278577,0.4812354,0.02549,0.176763,0.1710463,0.3478092,0.0056697,0,94.6168137
159,0.1347195,0.2671965,0.401816,-0.132477,0.2100858,0.2142323,0.4243181,-0.0041764,0.1388826,0.159124,0.2980066,-0.0202884,0,94.7448425
160,0.0683032,0.2564952,0.3246984,-0.188192,0.1594531,0.195982,0.3554351,-0.0365588,0.1010022,0.1472018,0.248204,-0.0462465,0,94.7146683
161,0.0259326,0.2288665,0.2546991,-0.2029339,0.1022329,0.1872305,0.2894634,-0.0850277,0.0566986,0.1312328,0.1879314,-0.0745811,0,94.669548
162,0.2986951,0.243693,0.5422881,0.0550021,0.295163,0.2132358,0.5083987,0.0818972,0.2069018,0.1542053,0.3611072,0.0526495,0,94.522995
163,0.4237419,0.2763222,0.699964,0.1474197,0.423532,0.2258647,0.6493967,0.1976373,0.325648,0.1693024,0.4949503,0.1562986,0,94.5557632
