O2Hb,HHB,THb,HB_diff,TSI
11.2973642,12.6164083,23.9136734,-1.3190441,93.3722305
11.2973642,12.6164083,23.9136734,-1.3190441,93.4435349
11.3058386,12.6219339,23.9276714,-1.3160958,93.3595886
11.2987413,12.6499128,23.9485531,-1.351172,93.3595886
11.3150005,12.6442118,23.9591122,-1.3292114,93.3986053
11.348897,12.6663151,24.0151119,-1.3174177,93.342392
11.3502741,12.6998196,24.0499935,-1.3495456,93.3324738
11.3424883,12.7110462,24.0534344,-1.3685579,93.3125076
11.335391,12.7390251,24.074316,-1.4036342,93.3238983
11.335391,12.7390251,24.074316,-1.4036342,93.4515991
11.3438644,12.7445507,24.088316,-1.4006858,93.4380798
11.3360796,12.7557774,24.0917568,-1.4196981,93.4460373
11.3777618,12.766654,24.1443157,-1.3888923,93.3571243
11.3706636,12.7946329,24.1651974,-1.4239686,93.4278488
11.3473063,12.8283119,24.175518,-1.4810054,93.3657684
11.3557806,12.8338375,24.189518,-1.478057,93.4255219
11.3479948,12.8450642,24.1929588,-1.4970694,93.3559494
11.316164,12.8732185,24.1892815,-1.5570548,93.4725342
11.3408976,12.8730431,24.2138405,-1.5321456,93.4094467
11.3741055,12.8783941,24.2523994,-1.5042882,93.4636612
11.3832684,12.900672,24.2838402,-1.5174037,93.4380264
11.3754826,12.9118986,24.287281,-1.5364161,93.4318542
11.3676968,12.9231253,24.2907219,-1.5554283,93.4246292
11.3690739,12.9566298,24.3256035,-1.5875561,93.3815613
11.3690739,12.9566298,24.3256035,-1.5875561,93.4880981
11.3619757,12.9846087,24.3464851,-1.6226324,93.4457169
11.3951845,12.9899588,24.3850441,-1.594775,93.4324036
11.405035,13.0289898,24.4339237,-1.6239544,93.3580246
11.3887749,13.0346899,24.4233646,-1.6459152,93.462738
11.3972492,13.0402155,24.4373646,-1.6429667,93.4102325
11.3894634,13.0514421,24.4408054,-1.6619791,93.4787598
11.414197,13.0512676,24.4653645,-1.6370699,93.4407883
11.4148855,13.0680199,24.4828053,-1.6531339,93.415451
11.4240484,13.0902977,24.514246,-1.6662494,93.412941
11.4572563,13.0956488,24.5528049,-1.638392,93.3881912
11.4572563,13.0956488,24.5528049,-1.638392,93.3881912
11.4664192,13.1179266,24.5842457,-1.6515075,93.4172211
11.4437504,13.1683578,24.612009,-1.7246084,93.3816223
11.4684839,13.1681833,24.6365681,-1.6996993,93.3411484
11.444438,13.185111,24.6294479,-1.7406723,93.3872299
11.4620752,13.2129145,24.6748886,-1.7508395,93.3996048
11.5030689,13.2070389,24.7100067,-1.7039697,93.3426437
11.479023,13.2239656,24.7028885,-1.7449427,93.382843
11.4874973,13.2294912,24.7168884,-1.7419943,93.3890076
11.4881859,13.2462435,24.7343292,-1.7580582,93.382843
11.4641399,13.2631712,24.727211,-1.7990313,93.4662781
11.4726143,13.2686968,24.7412109,-1.7960829,93.4745941
11.4980364,13.2852745,24.7832108,-1.7872376,93.4673767
11.4994135,13.318779,24.8180923,-1.8193655,93.4441452
11.5078869,13.3243046,24.8320923,-1.8164172,93.4225845
11.5078869,13.3243046,24.8320923,-1.8164172,93.4278641
11.4923153,13.3467579,24.838974,-1.8544418,93.4764252
11.485218,13.3747368,24.8598537,-1.889518,93.4615555
11.4774323,13.3859625,24.8632946,-1.9085304,93.4896011
11.5106411,13.3913136,24.9018536,-1.8806729,93.4883804
11.5113287,13.4080658,24.9192944,-1.8967369,93.467804
11.5035429,13.4192924,24.9227352,-1.9157491,93.5162811
11.5282774,13.419117,24.9472942,-1.8908401,93.5075989
11.5204916,13.4303436,24.9507351,-1.9098524,93.5069962
11.5056086,13.4695492,24.9750576,-1.9639409,93.551384
11.5140829,13.4750748,24.9890575,-1.9609926,93.4992905
11.5472908,13.4804258,25.0276165,-1.933135,93.5141907
11.5642385,13.491477,25.0556164,-1.9272382,93.4804153
11.5408812,13.525157,25.0659389,-1.9842752,93.4936371
11.5649271,13.5082293,25.0730572,-1.9433022,93.5239258
11.5415697,13.5419092,25.0833797,-2.0003393,93.4926605
11.5337839,13.5531359,25.0868206,-2.0193515,93.5143814
11.5422583,13.5586615,25.1008186,-2.0164032,93.5958862
11.5761547,13.5807638,25.1568184,-2.0046096,93.493866
11.5612717,13.6199694,25.1811409,-2.0586982,93.5349121
11.5860052,13.6197948,25.2056999,-2.0337889,93.5082626
11.5782194,13.6310215,25.2091408,-2.0528014,93.5899353
11.5873823,13.6532993,25.2405815,-2.0659168,93.5360489
11.6121159,13.6531239,25.2651405,-2.0410078,93.5064316
11.6212788,13.6754017,25.2965813,-2.0541234,93.5314407
11.6460133,13.6752272,25.3211403,-2.0292141,93.5280609
11.6473894,13.7087317,25.3560219,-2.061342,93.5460281
11.6643381,13.7197828,25.3840199,-2.0554454,93.5304108
11.6657143,13.7532873,25.4189014,-2.0875733,93.5341797
11.6579285,13.764514,25.4223423,-2.1065855,93.5743256
11.6508312,13.7924929,25.443224,-2.1416616,93.5578003
11.6515198,13.8092451,25.4606647,-2.1577256,93.5565796
11.6847277,13.8145962,25.4992237,-2.1298683,93.5569
11.6854162,13.8313484,25.5166645,-2.1459322,93.5591736
11.702364,13.8423996,25.5446644,-2.1400354,93.5983429
11.7030525,13.8591518,25.5621052,-2.1560993,93.5771866
11.7362604,13.8645029,25.6006641,-2.1282418,93.4423828
11.7291632,13.8924818,25.6215458,-2.1633182,93.5178452
11.7298517,13.909234,25.6389847,-2.1793821,93.5901642
11.7305403,13.9259863,25.6564255,-2.195446,93.6092072
11.7630596,13.9145842,25.6775436,-2.1515245,93.5858307
11.7722225,13.936862,25.7089844,-2.1646399,93.5854568
11.7566509,13.9593153,25.7158661,-2.2026646,93.6382751
11.7658129,13.9815931,25.7473068,-2.2157803,93.6382751
11.782073,13.975893,25.7578659,-2.1938195,93.6268387
11.7742872,13.9871197,25.7613068,-2.2128317,93.6931
11.76719,14.0150986,25.7821884,-2.2479081,93.6642761
11.7756643,14.0206242,25.7961884,-2.2449596,93.6802979
11.7770405,14.0541286,25.8310699,-2.2770875,93.6073074
11.7607813,14.0598297,25.8205109,-2.2990482,93.69104
11.777729,14.0708809,25.8485107,-2.2931514,93.6787491
11.7946777,14.0819321,25.8765087,-2.2872548,93.6697998
11.7868919,14.0931587,25.8799496,-2.306267,93.6626358
11.8038397,14.1042099,25.9079494,-2.3003702,93.6757965
11.7882681,14.1266632,25.9148312,-2.3383949,93.7069778
11.7889566,14.1434155,25.932272,-2.3544588,93.6748428
11.7804823,14.1378899,25.918272,-2.3574071,93.7222977
11.7889566,14.1434155,25.932272,-2.3544588,93.7551727
11.7811708,14.1546421,25.9357128,-2.373471,93.7630997
11.7896452,14.1601677,25.9497128,-2.3705227,93.743515
11.7662878,14.1938477,25.9600353,-2.4275596,93.7468338
11.7818594,14.1713943,25.9531536,-2.389535,93.7060699
11.7662878,14.1938477,25.9600353,-2.4275596,93.7637405
11.7747622,14.1993732,25.9740353,-2.4246113,93.78862
11.7832365,14.2048988,25.9880352,-2.4216628,93.8164673
11.7676649,14.2273521,25.9949169,-2.4596875,93.7778091
11.7443075,14.2610321,26.0052395,-2.5167246,93.7942429
11.7676649,14.2273521,25.9949169,-2.4596875,93.8169174
11.7443075,14.2610321,26.0052395,-2.5167246,93.7856674
11.7449951,14.2777843,26.0226803,-2.5327885,93.7722855
11.7456837,14.2945366,26.0401211,-2.5488524,93.7657013
11.7456837,14.2945366,26.0401211,-2.5488524,93.7716446
11.7301121,14.3169889,26.0470009,-2.5868769,93.8660355
11.7301121,14.3169889,26.0470009,-2.5868769,93.8264465
11.7223263,14.3282156,26.0504417,-2.6058893,93.8520355
11.7308006,14.3337412,26.0644417,-2.6029408,93.8569946
11.7230148,14.3449678,26.0678825,-2.6219532,93.8699493
11.7067547,14.3506689,26.0573235,-2.643914,93.9080734
11.691184,14.3731222,26.0642052,-2.6819384,93.8953552
11.6833982,14.3843489,26.067646,-2.7009509,93.8878784
11.6756124,14.3955755,26.0710869,-2.7199631,93.9401855
11.6756124,14.3955755,26.0710869,-2.7199631,93.9656448
11.6600409,14.4180279,26.0779686,-2.7579877,93.9381256
11.6444693,14.4404812,26.0848503,-2.7960124,93.9258347
11.6282091,14.4461823,26.0742912,-2.8179731,93.9687576
11.6204233,14.4574089,26.0777321,-2.8369853,93.985939
11.6288977,14.4629345,26.091732,-2.8340371,93.9277725
11.6041632,14.46311,26.067173,-2.8589461,93.9887619
11.5963774,14.4743357,26.0706139,-2.8779585,93.9909668
11.5723324,14.4912634,26.0634956,-2.9189315,94.0556946
11.5808058,14.496789,26.0774956,-2.915983,94.027298
11.57302,14.5080156,26.0809364,-2.9349954,93.9978943
11.5652342,14.5192423,26.0843773,-2.9540076,93.9908371
11.57302,14.5080156,26.0809364,-2.9349954,94.0271683
11.5574484,14.5304689,26.0878181,-2.9730201,94.0117722
11.5496626,14.5416956,26.091259,-2.9920323,94.0222626
11.5503511,14.5584478,26.1086998,-3.0080962,94.0425262
11.5178318,14.569849,26.0875816,-3.0520177,94.0856857
11.5263062,14.5753746,26.1015816,-3.0490692,94.0865326
11.5263062,14.5753746,26.1015816,-3.0490692,94.0663452
11.5263062,14.5753746,26.1015816,-3.0490692,94.0764771
11.495163,14.6202812,26.1153431,-3.1251185,94.0865326
11.4873772,14.6315079,26.118784,-3.1441309,94.0870056
11.4873772,14.6315079,26.118784,-3.1441309,94.1139526
11.4633312,14.6484346,26.1116657,-3.1851039,94.1807556
11.4555454,14.6596613,26.1151066,-3.2041161,94.1739273
11.4484482,14.6876402,26.1359882,-3.2391925,94.1345596
11.4399738,14.6821146,26.1219883,-3.2421408,94.1959534
11.4399738,14.6821146,26.1219883,-3.2421408,94.1740646
11.4406624,14.6988668,26.1394291,-3.2582047,94.1398163
11.4244022,14.7045679,26.12887,-3.2801654,94.2071152
11.4166164,14.7157946,26.1323109,-3.2991776,94.2004776
11.4166164,14.7157946,26.1323109,-3.2991776,94.2049179
11.4088306,14.7270212,26.1357517,-3.3181901,94.1984787
11.3847857,14.743948,26.1286335,-3.359163,94.2406464
11.3854733,14.7607002,26.1460743,-3.375227,94.230072
11.3692141,14.7664013,26.1355152,-3.3971877,94.2502289
11.3621159,14.7943802,26.1563969,-3.4322639,94.2265778
11.3458567,14.8000813,26.1458378,-3.4542246,94.2627792
11.3380709,14.8113079,26.1492786,-3.473237,94.2316895
11.3380709,14.8113079,26.1492786,-3.473237,94.2580872
11.3465443,14.8168335,26.1632786,-3.4702885,94.2549133
11.3302851,14.8225346,26.1527195,-3.4922493,94.2428131
11.3147135,14.8449869,26.1596012,-3.5302739,94.2710724
11.3309736,14.8392868,26.1701603,-3.5083132,94.2332993
11.315402,14.8617392,26.177042,-3.5463378,94.267746
11.3160896,14.8784914,26.1944809,-3.5624018,94.2953415
11.3167782,14.8952436,26.2119217,-3.5784657,94.2155228
11.3083038,14.8897181,26.1979218,-3.581414,94.2721329
11.3330383,14.8895435,26.2224808,-3.556505,94.2653809
11.3096809,14.9232225,26.2328033,-3.6135418,94.2958603
11.3018951,14.9344492,26.2362442,-3.6325543,94.2937088
11.2941093,14.9456758,26.2396851,-3.6515665,94.3431854
11.2863235,14.9569025,26.2431259,-3.670579,94.3477783
11.2863235,14.9569025,26.2431259,-3.670579,94.3477783
11.270752,14.9793558,26.2500076,-3.7086034,94.3202896
11.2714405,14.9961081,26.2674484,-3.7246673,94.2779388
11.2551804,15.0018091,26.2568893,-3.746628,94.352272
11.2636547,15.0073347,26.2708893,-3.7436798,94.3521042
11.2240372,15.0467148,26.2706528,-3.8226774,94.353775
11.2325115,15.0522404,26.2846527,-3.8197291,94.3285599
11.2169399,15.0746937,26.2915344,-3.8577535,94.3552322
11.2084656,15.0691681,26.2775345,-3.860702,94.3742828
11.2013683,15.097147,26.2984161,-3.8957782,94.3657608
11.192894,15.0916214,26.2844162,-3.8987267,94.3938293
11.1851082,15.1028481,26.2878571,-3.9177389,94.4042816
11.1773233,15.1140738,26.2912979,-3.9367514,94.3817444
11.1780109,15.130826,26.3087368,-3.9528153,94.4087677
11.1709137,15.1588049,26.3296185,-3.9878914,94.3672714
11.1624393,15.1532793,26.3156185,-3.9908397,94.3771439
11.1709137,15.1588049,26.3296185,-3.9878914,94.3686981
11.139082,15.1869593,26.3259411,-4.0478768,94.3612289
11.1312962,15.1981859,26.3293819,-4.0668893,94.395401
11.1397705,15.2037115,26.3433819,-4.0639405,94.4012909
11.1482449,15.2092371,26.3573818,-4.0609922,94.3671646
11.1404591,15.2204638,26.3608227,-4.0800047,94.386322
11.1404591,15.2204638,26.3608227,-4.0800047,94.4454575
11.1248875,15.2429171,26.3677044,-4.1180291,94.4441147
11.1100044,15.2821226,26.3920269,-4.1721177,94.4071045
11.110693,15.2988749,26.4094677,-4.1881819,94.4145813
11.1177902,15.270896,26.388586,-4.1531053,94.3936996
11.110693,15.2988749,26.4094677,-4.1881819,94.4516144
11.0951214,15.3213272,26.4163494,-4.2262063,94.4367981
11.086647,15.3158016,26.4023495,-4.2291546,94.4340057
11.0788612,15.3270283,26.4057903,-4.248167,94.4614639
11.0873356,15.3325539,26.4197903,-4.2452188,94.389595
11.0632896,15.3494816,26.412672,-4.2861915,94.5194244
11.0724525,15.3717594,26.4441109,-4.2993073,94.4432831
11.0399323,15.3831615,26.4229927,-4.3432288,94.5316467
11.0406208,15.3999138,26.4404335,-4.3592925,94.496109
11.0413094,15.416666,26.4578743,-4.3753567,94.4648819
11.032835,15.4111395,26.4438744,-4.378305,94.5075302
11.0250492,15.4223661,26.4473152,-4.3973174,94.5062408
11.0172634,15.4335928,26.4507561,-4.4163294,94.5271606
11.0172634,15.4335928,26.4507561,-4.4163294,94.5555649
11.0094776,15.4448195,26.4541969,-4.4353418,94.5694275
11.0101662,15.4615717,26.4716377,-4.4514055,94.5262375
11.0193281,15.4838495,26.5030785,-4.4645214,94.5186768
10.9874973,15.5120039,26.4994011,-4.5245066,94.5444183
10.9712372,15.517705,26.488842,-4.5464673,94.5692673
10.9712372,15.517705,26.488842,-4.5464673,94.5424576
10.9719257,15.5344572,26.5062828,-4.5625315,94.5694275
10.9719257,15.5344572,26.5062828,-4.5625315,94.5350876
10.9563541,15.5569096,26.5131645,-4.6005559,94.5337982
10.9655161,15.5791883,26.5446053,-4.6136713,94.5001068
10.9492569,15.5848885,26.5340462,-4.635632,94.5294266
10.9577312,15.590415,26.5480461,-4.6326838,94.50103
10.9662046,15.5959406,26.5620461,-4.6297355,94.5252838
10.9584188,15.6071672,26.5654869,-4.6487474,94.5541229
10.9421597,15.6128674,26.5549278,-4.6707082,94.5676041
10.9272757,15.6520729,26.5792484,-4.7247968,94.5223694
10.9272757,15.6520729,26.5792484,-4.7247968,94.5151978
10.9188023,15.6465473,26.5652485,-4.7277455,94.5857773
10.9039192,15.6857529,26.589571,-4.7818336,94.5488358
10.911705,15.6745262,26.5861301,-4.7628217,94.5552597
10.9039192,15.6857529,26.589571,-4.7818336,94.5786133
10.872776,15.7306585,26.6033344,-4.857883,94.5646896
10.8649902,15.7418852,26.6067753,-4.8768954,94.5140152
10.8572044,15.7531118,26.6102161,-4.8959079,94.5257797
10.8572044,15.7531118,26.6102161,-4.8959079,94.5426178
10.8501072,15.7810907,26.6310978,-4.930984,94.5704727
10.8501072,15.7810907,26.6310978,-4.930984,94.5906296
10.8501072,15.7810907,26.6310978,-4.930984,94.6021805
10.8423214,15.7923174,26.6345387,-4.9499965,94.5661163
10.8111782,15.8372231,26.6483021,-5.0260458,94.5839996
10.8274374,15.8315229,26.6588612,-5.0040851,94.5769272
10.8111782,15.8372231,26.6483021,-5.0260458,94.5680161
10.8196516,15.8427496,26.662302,-5.023097,94.5832596
10.7878208,15.870903,26.6586246,-5.0830827,94.5980225
10.7885094,15.8876553,26.6760635,-5.0991464,94.5492935
10.7807236,15.8988819,26.6795044,-5.1181588,94.5832596
10.7807236,15.8988819,26.6795044,-5.1181588,94.5832596
10.7729378,15.9101086,26.6829453,-5.1371713,94.5873032
10.765152,15.9213352,26.6863861,-5.1561832,94.612114
10.7573662,15.9325619,26.689827,-5.1751957,94.6020584
10.7488918,15.9270363,26.675827,-5.178144,94.6615906
10.7333202,15.9494886,26.6827087,-5.2161689,94.6217651
10.726223,15.9774675,26.7035904,-5.251245,94.6254044
10.7269115,15.9942198,26.7210312,-5.2673087,94.5879364
10.7106514,15.9999208,26.7104721,-5.2892694,94.6190033
10.71134,16.016674,26.7279129,-5.3053336,94.6238785
10.6950798,16.0223732,26.7173538,-5.3272943,94.6740799
10.7035542,16.0278988,26.7313538,-5.3243456,94.6647263
10.7042418,16.044651,26.7487946,-5.3404098,94.6431122
10.6964569,16.0558777,26.7522354,-5.3594222,94.6727829
10.6964569,16.0558777,26.7522354,-5.3594222,94.6067352
10.6808853,16.078331,26.7591171,-5.3974466,94.6899261
10.6660013,16.1175365,26.7834396,-5.4515352,94.6440811
10.6660013,16.1175365,26.7834396,-5.4515352,94.6684494
10.6660013,16.1175365,26.7834396,-5.4515352,94.6804657
10.6504307,16.1399899,26.7903194,-5.4895597,94.6962433
10.6751642,16.1398144,26.8148785,-5.4646506,94.6286087
10.6426449,16.1512165,26.7937603,-5.5085721,94.6969299
10.6362352,16.1959476,26.8320827,-5.5597124,94.6694946
10.6270733,16.1736698,26.800642,-5.546597,94.6804123
10.6362352,16.1959476,26.8320827,-5.5597124,94.6859055
10.6121893,16.2128754,26.8249645,-5.6006856,94.7314224
10.6044035,16.224102,26.8284054,-5.6196976,94.7034378
10.5881443,16.2298031,26.8178463,-5.6416583,94.7200089
10.5803585,16.2410297,26.8212872,-5.6606708,94.7519226
10.5888329,16.2465553,26.8352871,-5.6577225,94.7122955
10.5570011,16.2747078,26.8316097,-5.7177076,94.8154678
10.5817347,16.2745342,26.8561687,-5.6927986,94.7171555
10.5576897,16.29146,26.8490505,-5.7337718,94.7277069
10.5499039,16.3026867,26.8524914,-5.7527838,94.7651596
10.5739489,16.2857609,26.8596096,-5.7118111,94.7500534
10.5505915,16.3194389,26.8699322,-5.7688479,94.7539063
10.5350208,16.3418922,26.8768139,-5.8068724,94.7690582
10.5350208,16.3418922,26.8768139,-5.8068724,94.7548904
10.5194492,16.3643456,26.8836956,-5.8448973,94.736412
10.5194492,16.3643456,26.8836956,-5.8448973,94.7528839
10.527235,16.3531189,26.8802547,-5.8258848,94.7634811
10.5194492,16.3643456,26.8836956,-5.8448973,94.7923584
10.5045652,16.4035511,26.9080162,-5.8989859,94.7751083
10.4889946,16.4260044,26.9148979,-5.9370103,94.7662277
10.4812088,16.4372311,26.9183388,-5.9560227,94.7789841
10.4812088,16.4372311,26.9183388,-5.9560227,94.7712097
10.473423,16.4484577,26.9217796,-5.9750347,94.8213501
10.4500656,16.4821377,26.9321022,-6.0320721,94.8171692
10.4663248,16.4764366,26.9426613,-6.0101113,94.7809753
10.458539,16.4876633,26.9461021,-6.0291233,94.8377304
10.4507532,16.4988899,26.949543,-6.0481358,94.7815857
10.4351826,16.5213432,26.9564247,-6.0861602,94.8164291
10.4351826,16.5213432,26.9564247,-6.0861602,94.8272324
10.4358702,16.5380955,26.9738655,-6.1022243,94.8260956
10.419611,16.5437965,26.9633064,-6.1241851,94.8145676
10.4118252,16.5550213,26.9667473,-6.1431975,94.8304291
10.3962536,16.5774746,26.973629,-6.181222,94.8258286
10.4040394,16.5662479,26.9701881,-6.1622095,94.8304291
10.3962536,16.5774746,26.973629,-6.181222,94.842186
10.3891563,16.6054535,26.9945107,-6.2162981,94.802063
10.3728962,16.6111546,26.9839516,-6.2382588,94.8289108
10.3728962,16.6111546,26.9839516,-6.2382588,94.8600082
10.356636,16.6168556,26.9733925,-6.2602196,94.8600082
10.3573246,16.6336079,26.9908333,-6.2762837,94.8230286
10.341753,16.6560612,26.9977131,-6.3143082,94.8377304
10.3495388,16.6448345,26.9942741,-6.2952957,94.8774719
10.3346558,16.6840401,27.0185947,-6.3493843,94.8490829
10.3346558,16.6840401,27.0185947,-6.3493843,94.8411713
10.3190842,16.7064934,27.0254765,-6.3874092,94.8272324
10.3119869,16.7344723,27.0463581,-6.4224854,94.8372803
10.3112984,16.71772,27.0289173,-6.4064212,94.854393
10.3042011,16.7456989,27.049799,-6.4414978,94.827652
10.2964153,16.7569256,27.0532398,-6.4605098,94.854393
10.2886295,16.7681522,27.0566807,-6.4795222,94.848587
10.2808437,16.7793789,27.0601215,-6.4985347,94.8606033
10.2900057,16.8016567,27.0915623,-6.5116501,94.789856
10.3062658,16.7959557,27.1021214,-6.4896894,94.8586273
10.29848,16.8071823,27.1055622,-6.5087018,94.8689804
10.2822199,16.8128834,27.0950031,-6.5306625,94.8760834
10.2829084,16.8296356,27.1124439,-6.5467262,94.8474503
10.2673368,16.852087,27.1193256,-6.5847511,94.8522644
10.2842855,16.8631401,27.1473255,-6.5788541,94.825592
10.2680254,16.8688412,27.1367664,-6.6008148,94.8482285
10.2680254,16.8688412,27.1367664,-6.6008148,94.905304
10.244668,16.9025192,27.1470871,-6.6578517,94.8479767
10.2453566,16.9192715,27.1645279,-6.6739159,94.8951187
10.2453566,16.9192715,27.1645279,-6.6739159,94.8656006
10.2453566,16.9192715,27.1645279,-6.6739159,94.8668976
10.229785,16.9417248,27.1714096,-6.7119403,94.8594589
10.2135248,16.9474258,27.1608505,-6.733901,94.8948059
10.1979532,16.9698792,27.1677322,-6.7719259,94.8498535
10.1901674,16.9811058,27.1711731,-6.7909379,94.8821182
10.190856,16.997858,27.1886139,-6.8070021,94.8981934
10.190856,16.997858,27.1886139,-6.8070021,94.8482132
10.1830702,17.0090847,27.1920547,-6.826014,94.8439789
10.1837587,17.0258369,27.2094955,-6.8420782,94.8846436
10.1759729,17.0370636,27.2129364,-6.8610907,94.8881531
10.1681871,17.0482903,27.2163773,-6.8801026,94.9068604
10.1844473,17.0425892,27.2269363,-6.8581419,94.8699646
10.1610899,17.0762691,27.2372589,-6.9151793,94.9097443
10.1455183,17.0987225,27.2441406,-6.9532037,94.9171143
10.1539927,17.104248,27.2581406,-6.9502554,94.9139786
10.186512,17.0928459,27.2792587,-6.9063339,94.8714752
10.1709404,17.1152992,27.2861404,-6.9443583,94.8565445
10.1631546,17.1265259,27.2895794,-6.9633708,94.8447647
10.1801033,17.1375771,27.3175793,-6.9574742,94.8380585
10.1404858,17.1769581,27.3173428,-7.0364718,94.8534546
10.1404858,17.1769581,27.3173428,-7.0364718,94.8966904
10.1496487,17.1992359,27.3487835,-7.0495872,94.8649521
10.1503363,17.2159882,27.3662243,-7.0656514,94.8051147
10.1510248,17.2327404,27.3836651,-7.0817151,94.8933868
10.1594992,17.238266,27.397665,-7.0787668,94.861557
10.1446161,17.2774715,27.4219875,-7.1328554,94.8321381
10.1686611,17.2605438,27.4291058,-7.0918822,94.8949432
10.1375189,17.3054504,27.4428692,-7.1679316,94.8261871
10.1375189,17.3054504,27.4428692,-7.1679316,94.8356705
10.1382065,17.3222027,27.46031,-7.1839952,94.8192368
10.1382065,17.3222027,27.46031,-7.1839952,94.8091431
10.1382065,17.3222027,27.46031,-7.1839952,94.8767242
10.1311092,17.3501816,27.4811897,-7.2190719,94.8157196
10.1077518,17.3838615,27.4915123,-7.2761087,94.7947159
10.0921803,17.4063129,27.498394,-7.3141332,94.8141403
10.1006546,17.4118404,27.512394,-7.3111849,94.7675705
10.0843945,17.4175396,27.5018349,-7.3331456,94.7758102
10.0766087,17.4287663,27.5052757,-7.3521581,94.7956161
10.0928688,17.4230671,27.5158348,-7.3301973,94.7529984
10.0766087,17.4287663,27.5052757,-7.3521581,94.7806702
10.0532522,17.4624462,27.5155983,-7.4091949,94.7915955
10.0617256,17.4679718,27.5295982,-7.4062467,94.7528534
10.0539398,17.4791985,27.5330391,-7.4252586,94.7464981
10.046154,17.4904251,27.5364799,-7.4442711,94.7513962
10.0376806,17.4848995,27.52248,-7.4472194,94.7663651
10.0227966,17.5241051,27.5468025,-7.501308,94.7113953
10.0468426,17.5071774,27.5539207,-7.4603348,94.7127533
10.0150108,17.5353317,27.5502434,-7.5203204,94.7396317
10.0150108,17.5353317,27.5502434,-7.5203204,94.7419586
10.0150108,17.5353317,27.5502434,-7.5203204,94.7781143
10.0241737,17.5576096,27.5816841,-7.5334358,94.7322845
10.0086021,17.5800629,27.5885658,-7.5714607,94.737793
10.0086021,17.5800629,27.5885658,-7.5714607,94.7903595
10.0015049,17.6080418,27.6094456,-7.6065369,94.7728424
9.9937191,17.6192684,27.6128864,-7.6255488,94.7398682
9.9703617,17.6529484,27.623209,-7.6825862,94.7478027
9.9703617,17.6529484,27.623209,-7.6825862,94.7860489
9.9703617,17.6529484,27.623209,-7.6825862,94.7754059
9.9710503,17.6697006,27.6406498,-7.6986499,94.7769928
9.9632645,17.6809273,27.6440907,-7.7176623,94.7647476
9.9632645,17.6809273,27.6440907,-7.7176623,94.7647476
9.9476929,17.7033806,27.6509724,-7.7556868,94.7433395
9.9547901,17.6754017,27.6300907,-7.7206106,94.8140335
9.9165497,17.7482853,27.6647358,-7.8317361,94.7940369
9.9165497,17.7482853,27.6647358,-7.8317361,94.779686
9.9165497,17.7482853,27.6647358,-7.8317361,94.7638779
9.9172382,17.7650375,27.6821766,-7.8478003,94.8018341
9.9009781,17.7707386,27.6716175,-7.869761,94.8303146
9.9094524,17.7762642,27.6856174,-7.8668122,94.8350296
9.9172382,17.7650375,27.6821766,-7.8478003,94.8242874
9.8938808,17.7987175,27.6924992,-7.9048371,94.8132172
9.8783092,17.8211708,27.6993809,-7.9428616,94.8124084
9.8945694,17.8154697,27.70994,-7.9209008,94.7914276
9.8789978,17.837923,27.7168198,-7.9589257,94.8018341
9.8945694,17.8154697,27.70994,-7.9209008,94.8827438
9.9037313,17.8377476,27.7413788,-7.9340167,94.7635651
9.871212,17.8491497,27.7202606,-7.9779377,94.8367844
9.8400688,17.8940563,27.734024,-8.0539875,94.8200531
9.8570166,17.9051075,27.7620239,-8.04809,94.7853241
9.8400688,17.8940563,27.734024,-8.0539875,94.8938522
9.841445,17.9275608,27.7689056,-8.0861149,94.8510437
9.8174,17.9444885,27.7617874,-8.1270876,94.8607559
9.8258743,17.9500141,27.7757874,-8.1241398,94.8649826
9.8025169,17.9836941,27.7861099,-8.1811762,94.9185867
9.8258743,17.9500141,27.7757874,-8.1241398,94.9427414
9.7855682,17.972641,27.75811,-8.1870737,94.9311829
9.7699966,17.9950943,27.7649918,-8.2250977,94.9407578
9.7862568,17.9893932,27.7755508,-8.2031374,94.9193268
9.7622108,18.006321,27.7684326,-8.2441101,94.9498138
9.7459507,18.012022,27.7578735,-8.2660713,94.9717255
9.7388535,18.0400009,27.7787552,-8.3011475,94.9098206
9.7148085,18.0569286,27.771637,-8.3421202,94.9193268
9.7310677,18.0512276,27.782196,-8.3201599,94.8921967
9.7070227,18.0681553,27.7750778,-8.3611326,94.9607239
9.6985483,18.0626297,27.7610779,-8.3640814,94.9284744
9.6907625,18.0738564,27.7645187,-8.3830929,94.9607239
9.6992369,18.0793819,27.7785187,-8.3801451,94.9488144
9.6829767,18.085083,27.7679596,-8.4021053,94.9496231
9.6674051,18.1075344,27.7748413,-8.4401302,94.9420853
9.651145,18.1132355,27.7642822,-8.4620905,94.97155
9.651145,18.1132355,27.7642822,-8.4620905,95.0179443
9.6433592,18.1244621,27.7677231,-8.4811029,94.9868927
9.6355734,18.1356888,27.771162,-8.5001154,95.0031357
9.6284761,18.1636677,27.7920437,-8.5351915,94.9778137
9.6284761,18.1636677,27.7920437,-8.5351915,94.9640732
9.612216,18.1693687,27.7814846,-8.5571527,95.0001297
9.5888596,18.2030487,27.7918072,-8.6141891,95.0025558
9.6051188,18.1973476,27.8023663,-8.5922289,94.9876404
9.5810738,18.2142754,27.795248,-8.6332016,94.9582214
9.573288,18.225502,27.7986889,-8.6522141,95.0315018
